holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,traffic_volume
0,256.48,0,0,90,0,14,5270
0,257.43,0,0,90,8,15,5762
0,258.08,0,0,75,8,16,6272
0,258.68,0,0,90,0,17,5686
0,258.69,0,0,75,0,18,4803
0,259.08,0,0,75,0,19,3496
0,259.08,0,0,90,0,20,2807
0,259.59,0,0,90,0,21,2874
0,259.77,0,0,90,0,22,2167
0,260.08,0,0,90,0,23,1568
0,260.35,0,0,90,0,0,1341
0,259.95,0,0,1,1,1,720
0,259.22,0,0,1,1,2,770
0,258.75,0,0,1,1,3,586
0,258.08,0,0,1,1,4,561
0,257.52,0,0,75,0,5,728
0,258.15,0,0,1,1,6,1166
0,258.15,0,0,1,1,7,1540
0,257.23,0,0,1,1,8,2162
0,257.28,0,0,1,8,9,2867
0,259.82,0,0,1,1,10,3530
0,262.15,0,0,1,1,11,3996
0,264.48,0,0,1,1,12,4467
0,265.9,0,0,5,1,13,4808
0,266.88,0,0,1,1,14,4772
0,267.42,0,0,1,1,15,4708
0,267.59,0,0,5,1,16,4727
0,266.78,0,0,1,1,17,4503
0,264.41,0,0,5,1,18,4327
0,262.53,0,0,5,1,19,3294
0,260.85,0,0,5,1,20,2945
0,259.76,0,0,5,1,21,2953
0,259.34,0,0,1,1,22,2651
0,258.22,0,0,1,1,23,1928
0,257.22,0,0,1,1,0,1341
0,256.16,0,0,1,5,1,962
0,255.53,0,0,1,4,2,740
0,255.53,0,0,1,5,2,740
0,254.96,0,0,1,4,3,545
0,254.96,0,0,1,5,3,545
0,254.59,0,0,1,5,4,510
0,254.4,0,0,20,5,5,604
0,254.4,0,0,20,4,5,604
0,254.59,0,0,1,5,6,922
0,254.91,0,0,1,5,7,1158
0,254.89,0,0,1,5,8,1502
0,254.89,0,0,1,8,8,1502
0,255.72,0,0,1,1,9,2258
0,258.22,0,0,1,1,10,3027
0,262.34,0,0,1,1,11,3617
0,266.2,0,0,5,1,12,4093
0,269.08,0,0,40,0,13,4276
0,271.14,0,0,5,1,14,4529
0,272.21,0,0,5,1,15,4490
0,272.08,0,0,40,0,16,3746
0,271.56,0,0,1,1,17,4025
0,269.89,0,0,40,0,18,3187
0,268.16,0,0,5,1,19,2919
0,267.53,0,0,1,1,20,2523
0,267.15,0,0,1,1,21,2032
0,266.82,0,0,1,1,22,1638
0,266.48,0,0,1,5,23,1149
11,266.08,0,0,1,5,0,698
11,266.08,0,0,1,4,0,698
0,265.68,0,0,1,5,1,415
0,265.62,0,0,1,5,2,369
0,265.62,0,0,1,4,2,369
0,264.95,0,0,1,5,3,601
0,264.95,0,0,1,4,3,601
0,263.95,0,0,1,5,4,860
0,263.88,0,0,1,5,5,2465
0,263.88,0,0,1,4,5,2465
0,262.88,0,0,1,5,6,4524
0,262.88,0,0,1,4,6,4524
0,261.82,0,0,1,5,7,4284
0,261.82,0,0,1,4,7,4284
0,261.23,0,0,1,5,8,3716
0,261.36,0,0,1,5,9,3760
0,261.36,0,0,1,4,9,3760
0,263.68,0,0,75,5,10,3914
0,263.68,0,0,75,4,10,3914
0,266.48,0,0,75,4,11,4145
0,266.48,0,0,75,5,11,4145
0,268.77,0,0,90,4,12,4452
0,268.77,0,0,90,5,12,4452
0,270.71,0,0,90,4,13,4497
0,270.71,0,0,90,5,13,4497
0,271.81,0,0,90,4,14,4646
0,271.81,0,0,90,5,14,4646
0,272.55,0,0,90,4,15,4852
0,272.62,0,0,90,4,16,4846
0,272.35,0,0,90,4,17,4451
0,272.08,0,0,90,0,18,3391
0,271.95,0,0,90,0,19,2332
0,271.82,0,0,90,0,20,1837
0,271.95,0,0,90,5,21,1580
0,271.95,0,0,90,8,21,1580
0,271.95,0,0,90,5,22,1156
0,271.95,0,0,90,6,22,1156
0,271.95,0,0,90,8,22,1156
0,272.02,0,0,90,5,23,783
0,272.02,0,0,90,6,23,783
0,272.09,0,0,90,5,0,398
0,272.09,0,0,90,8,0,398
0,272.08,0,0,90,5,1,307
0,272.08,0,0,90,8,1,307
0,272.35,0,0,75,8,2,216
0,272.35,0,0,75,5,2,216
0,272.28,0,0,90,8,3,299
0,272.28,0,0,90,5,3,299
0,272.35,0,0,90,8,4,821
0,272.35,0,0,90,5,4,821
0,272.35,0,0,90,6,4,821
0,272.51,0,0,90,8,5,2597
0,272.51,0,0,90,5,5,2597
0,272.51,0,0,90,5,6,4993
0,272.51,0,0,90,8,6,4993
0,272.51,0,0,90,6,6,4993
0,272.15,0,0,90,5,7,5304
0,272.15,0,0,90,2,7,5304
0,271.89,0,0,90,5,8,4927
0,272.15,0,0,90,5,9,4778
0,272.15,0,0,90,4,9,4778
0,272.15,0,0,90,3,9,4778
0,272.09,0,0,90,4,10,4263
0,272.09,0,0,90,5,10,4263
0,272.09,0,0,90,3,10,4263
0,272.48,0,0,75,4,11,4327
0,272.48,0,0,75,5,11,4327
0,273.15,0,0,90,5,12,4416
0,273.71,0,0,90,4,13,4521
0,273.71,0,0,90,5,13,4521
0,274.48,0,0,90,4,14,5016
0,274.48,0,0,90,5,14,5016
0,274.72,0,0,90,4,15,5675
0,274.72,0,0,90,5,15,5675
0,274.42,0,0,90,5,16,6184
0,273.9,0,0,90,5,17,5840
0,273.75,0,0,90,5,18,4278
0,273.42,0,0,90,4,19,2982
0,273.42,0,0,90,5,19,2982
0,273.02,0,0,1,5,20,2491
0,272.49,0,0,40,5,21,3331
0,271.72,0,0,40,5,22,2885
0,271.72,0,0,40,4,22,2885
0,271.72,0,0,40,3,22,2885
0,271.59,0,0,75,5,23,1033
0,271.46,0,0,90,5,0,684
0,271.46,0,0,90,4,0,684
0,271.62,0,0,90,4,1,526
0,271.62,0,0,90,5,1,526
0,271.51,0,0,75,5,2,394
0,271.51,0,0,75,4,2,394
0,270.78,0,0,1,5,3,456
0,270.53,0,0,1,5,4,950
0,270.53,0,0,1,4,4,950
0,270.15,0,0,1,5,5,2763
0,270.42,0,0,1,5,6,5422
0,270.42,0,0,1,4,6,5422
0,270.65,0,0,1,5,7,5779
0,270.65,0,0,1,4,7,5779
0,271.15,0,0,20,4,8,5736
0,271.15,0,0,20,5,8,5736
0,271.35,0,0,1,5,9,5410
0,271.35,0,0,1,4,9,5410
0,272.22,0,0,1,5,10,4474
0,272.22,0,0,1,4,10,4474
0,274.08,0,0,1,1,11,4612
0,275.42,0,0,1,1,12,4891
0,276.28,0,0,5,1,13,4919
0,276.9,0,0,5,1,14,5117
0,277.01,0,0,1,1,15,5515
0,276.94,0,0,1,1,16,6326
0,276.65,0,0,5,1,17,6188
0,275.35,0,0,1,1,18,4599
0,274.65,0,0,5,1,19,3285
0,273.95,0,0,1,5,20,2855
0,273.65,0,0,5,5,21,2347
0,272.82,0,0,1,5,22,1662
0,272.82,0,0,1,3,22,1662
0,272.89,0,0,1,3,23,968
0,272.89,0,0,1,5,23,968
0,272.89,0,0,1,4,23,968
0,272.55,0,0,1,3,0,759
0,272.55,0,0,1,5,0,759
0,272.55,0,0,1,4,0,759
0,272.62,0,0,1,5,1,542
0,272.62,0,0,1,3,1,542
0,272.62,0,0,1,4,1,542
0,272.96,0,0,1,5,2,433
0,272.96,0,0,1,3,2,433
0,272.96,0,0,1,4,2,433
0,272.75,0,0,1,5,3,486
0,272.75,0,0,1,4,3,486
0,272.75,0,0,1,3,3,486
0,272.93,0,0,1,5,4,1025
0,272.93,0,0,1,4,4,1025
0,272.93,0,0,1,3,4,1025
0,273.28,0,0,1,5,5,2810
0,273.28,0,0,1,3,5,2810
0,273.55,0,0,1,5,6,5518
0,273.55,0,0,1,4,6,5518
0,273.55,0,0,1,3,6,5518
0,273.02,0,0,5,5,7,6175
0,273.02,0,0,5,3,7,6175
0,272.79,0,0,5,5,8,5355
0,272.79,0,0,5,4,8,5355
0,273.01,0,0,1,5,9,5224
0,273.01,0,0,1,4,9,5224
0,273.01,0,0,1,3,9,5224
0,274.28,0,0,5,5,10,4535
0,274.28,0,0,5,4,10,4535
0,275.5,0,0,1,4,11,4862
0,275.5,0,0,1,5,11,4862
0,276.02,0,0,1,5,12,5032
0,276.64,0,0,5,5,13,4878
0,276.89,0,0,1,5,14,5156
0,276.89,0,0,1,4,14,5156
0,276.81,0,0,75,5,15,5832
0,276.68,0,0,40,5,16,6617
0,276.21,0,0,75,0,17,6114
0,276.08,0,0,75,0,18,4600
0,275.65,0,0,75,0,19,3430
0,275.58,0,0,90,0,20,2853
0,275.75,0,0,90,6,21,3245
0,275.79,0,0,90,0,22,3310
0,275.42,0,0,90,0,23,1302
0,275.27,0,0,90,5,0,640
0,275.27,0,0,90,2,0,640
0,275.15,0,0,90,5,1,366
0,275.15,0,0,90,6,1,366
0,275.15,0,0,90,2,1,366
0,275.15,0,0,90,6,2,325
0,275.15,0,0,90,5,2,325
0,275.15,0,0,90,2,2,325
0,275.09,0,0,90,6,3,363
0,275.09,0,0,90,5,3,363
0,275.09,0,0,90,2,3,363
0,275.09,0,0,90,4,3,363
0,275.21,0,0,90,6,4,811
0,275.21,0,0,90,5,4,811
0,275.21,0,0,90,2,4,811
0,275.21,0,0,90,4,4,811
0,275.02,0,0,90,5,5,2609
0,275.02,0,0,90,2,5,2609
0,275.02,0,0,90,6,5,2609
0,275.02,0,0,90,5,6,5279
0,275.02,0,0,90,2,6,5279
0,275.02,0,0,90,8,6,5279
0,275.15,0,0,90,5,7,5984
0,275.15,0,0,90,2,7,5984
0,275.15,0,0,90,3,7,5984
0,275.15,0,0,90,6,7,5984
0,275.08,0,0,90,2,8,5728
0,275.08,0,0,90,5,8,5728
0,275.08,0,0,90,8,8,5728
0,275.08,0,0,90,2,9,4779
0,275.08,0,0,90,5,9,4779
0,275.08,0,0,90,6,9,4779
0,275.08,0,0,90,8,9,4779
0,275.22,0,0,90,2,10,4423
0,275.22,0,0,90,5,10,4423
0,275.27,0,0,90,5,11,4803
0,275.34,0,0,90,5,12,5316
0,275.4,0,0,90,5,13,5118
0,275.62,0,0,90,5,14,5184
0,275.62,0,0,90,3,14,5184
0,275.79,0,0,90,5,15,5901
0,275.79,0,0,90,3,15,5901
0,275.52,0,0,90,5,16,6255
0,275.34,0,0,90,5,17,5804
0,275.34,0,0,90,3,17,5804
0,275.09,0,0,90,5,18,4718
0,275.09,0,0,90,3,18,4718
0,275.08,0,0,90,5,19,3351
0,275.08,0,0,90,3,19,3351
0,275.09,0,0,90,3,20,2721
0,275.09,0,0,90,5,20,2721
0,275.08,0,0,90,5,21,2850
0,275.08,0,0,90,3,21,2850
0,275.09,0,0,90,5,22,2336
0,275.09,0,0,90,3,22,2336
0,275.08,0,0,90,5,23,1727
0,275.08,0,0,90,3,23,1727
0,275.02,0,0,90,5,0,1117
0,275.02,0,0,90,3,0,1117
0,275.02,0,0,90,2,0,1117
0,275.01,0,0,90,5,1,657
0,275.01,0,0,90,3,1,657
0,275.08,0,0,90,5,2,530
0,275.08,0,0,90,3,2,530
0,275.08,0,0,90,6,2,530
0,274.71,0,0,90,5,3,388
0,274.71,0,0,90,3,3,388
0,274.95,0,0,90,5,4,408
0,274.95,0,0,90,3,4,408
0,274.88,0,0,90,5,5,639
0,274.88,0,0,90,3,5,639
0,274.94,0,0,90,5,6,1110
0,274.94,0,0,90,3,6,1110
0,274.94,0,0,90,2,6,1110
0,274.94,0,0,90,5,7,1868
0,274.94,0,0,90,6,7,1868
0,274.94,0,0,90,3,7,1868
0,274.94,0,0,90,2,7,1868
0,274.87,0,0,90,5,8,2946
0,274.87,0,0,90,2,8,2946
0,274.87,0,0,90,6,8,2946
0,274.95,0,0,90,2,9,3631
0,274.95,0,0,90,5,9,3631
0,274.95,0,0,90,6,9,3631
0,275.15,0,0,90,2,10,3854
0,275.15,0,0,90,5,10,3854
0,275.15,0,0,90,3,10,3854
0,275.15,0,0,90,6,10,3854
0,275.21,0,0,90,2,11,4679
0,275.21,0,0,90,5,11,4679
0,275.52,0,0,90,5,12,5264
0,275.52,0,0,90,6,12,5264
0,275.52,0,0,90,2,12,5264
0,275.87,0,0,90,5,13,6249
0,275.87,0,0,90,6,13,6249
0,275.95,0,0,90,5,14,5658
0,275.95,0,0,90,3,14,5658
0,275.95,0,0,90,5,15,4501
0,275.95,0,0,90,3,15,4501
0,275.95,0,0,90,6,15,4501
0,276.02,0,0,90,5,16,4402
0,276.02,0,0,90,3,16,4402
0,275.75,0,0,90,2,17,4268
0,275.75,0,0,90,5,17,4268
0,275.75,0,0,90,3,17,4268
0,275.34,0,0,90,2,18,3932
0,275.34,0,0,90,5,18,3932
0,275.34,0,0,90,3,18,3932
0,275.09,0,0,90,5,19,3221
0,275.09,0,0,90,3,19,3221
0,274.9,0,0,90,5,20,2641
0,274.9,0,0,90,3,20,2641
0,275.02,0,0,90,5,21,2624
0,275.02,0,0,90,3,21,2624
0,274.88,0,0,90,5,22,3699
0,274.88,0,0,90,3,22,3699
0,274.65,0,0,90,2,23,3089
0,274.65,0,0,90,3,23,3089
0,274.65,0,0,90,5,23,3089
0,274.62,0,0,90,2,0,1117
0,274.62,0,0,90,3,0,1117
0,274.62,0,0,90,5,0,1117
0,274.62,0,0,90,2,1,657
0,274.62,0,0,90,5,1,657
0,274.62,0,0,90,3,1,657
0,274.68,0,0,90,5,2,530
0,274.68,0,0,90,3,2,530
0,274.71,0,0,90,5,3,388
0,274.71,0,0,90,3,3,388
0,274.65,0,0,90,5,4,408
0,274.65,0,0,90,3,4,408
0,274.65,0,0,90,5,5,591
0,274.65,0,0,90,3,5,591
0,274.65,0,0,90,5,6,935
0,274.65,0,0,90,3,6,935
0,274.65,0,0,90,5,7,1488
0,274.65,0,0,90,3,7,1488
0,274.59,0,0,90,5,8,2274
0,274.59,0,0,90,3,8,2274
0,274.65,0,0,90,5,9,2774
0,274.65,0,0,90,3,9,2774
0,275.02,0,0,90,5,10,2937
0,275.02,0,0,90,3,10,2937
0,275.46,0,0,90,5,11,3538
0,275.96,0,0,90,5,12,4174
0,276.28,0,0,90,5,13,4510
0,276.86,0,0,90,5,14,4132
0,276.65,0,0,90,0,15,4329
0,276.71,0,0,90,0,16,3843
0,276.27,0,0,90,5,17,3839
0,276.09,0,0,90,5,18,3481
0,275.95,0,0,90,5,19,2617
0,275.46,0,0,90,5,20,2317
0,275.21,0,0,90,5,21,3169
0,274.96,0,0,90,2,22,2316
0,274.96,0,0,90,5,22,2316
0,274.75,0,0,90,5,23,947
0,274.75,0,0,90,6,23,947
0,274.48,0,0,90,2,0,529
0,274.48,0,0,90,5,0,529
0,274.28,0,0,90,2,1,330
0,274.28,0,0,90,5,1,330
0,274.22,0,0,90,2,2,260
0,274.22,0,0,90,5,2,260
0,274.22,0,0,90,2,3,339
0,274.22,0,0,90,5,3,339
0,274.22,0,0,90,2,4,857
0,274.22,0,0,90,5,4,857
0,274.15,0,0,90,2,5,2711
0,274.15,0,0,90,5,5,2711
0,274.08,0,0,90,2,6,5570
0,274.08,0,0,90,5,6,5570
0,274.08,0,0,90,2,7,5909
0,274.08,0,0,90,5,7,5909
0,274.08,0,0,90,8,7,5909
0,274.08,0,0,90,2,8,5619
0,274.08,0,0,90,5,8,5619
0,274.08,0,0,90,8,8,5619
0,273.95,0,0,90,5,9,4616
0,273.95,0,0,90,8,9,4616
0,274.29,0,0,90,5,10,4216
0,274.29,0,0,90,8,10,4216
0,274.29,0,0,90,6,10,4216
0,274.4,0,0,90,5,11,4319
0,274.4,0,0,90,6,11,4319
0,274.46,0,0,90,5,12,4490
0,274.46,0,0,90,5,13,4498
0,274.46,0,0,90,8,13,4498
0,274.46,0,0,90,6,13,4498
0,274.35,0,0,90,5,14,4902
0,274.35,0,0,90,8,14,4902
0,274.35,0,0,90,5,15,5451
0,274.15,0,0,90,5,16,6339
0,274.15,0,0,90,4,16,6339
0,274.15,0,0,90,5,17,5787
0,274.02,0,0,90,5,18,4109
0,273.95,0,0,90,5,19,2753
0,273.88,0,0,90,5,20,2557
0,273.88,0,0,90,5,21,2241
0,273.75,0,0,90,5,22,1370
0,273.75,0,0,90,5,23,977
0,273.68,0,0,90,5,0,571
0,273.62,0,0,90,5,1,300
0,273.42,0,0,90,5,2,241
0,273.42,0,0,90,8,2,241
0,273.42,0,0,90,5,3,348
0,273.15,0,0,90,5,4,845
0,273.15,0,0,90,5,5,2763
0,273.15,0,0,90,5,6,5614
0,273.09,0,0,90,5,7,6154
0,273.08,0,0,90,0,8,5606
0,273.01,0,0,90,0,9,5033
0,270.307,0,0,12,0,10,4366
0,274.589,0,0,0,1,11,4434
0,274.589,0,0,0,1,12,4679
0,274.589,0,0,0,1,13,4661
0,275.515,0,0,32,0,14,4996
0,275.515,0,0,32,0,15,5563
0,275.515,0,0,32,0,16,6543
0,272.858,0,0,68,0,17,5861
0,272.858,0,0,68,0,18,4356
0,272.858,0,0,68,0,19,2999
0,271.39099999999996,0,0,92,0,20,2675
0,271.39099999999996,0,0,92,0,21,2443
0,271.39099999999996,0,0,92,0,22,1674
0,271.163,0,0,92,0,23,936
0,271.163,0,0,92,0,0,730
0,271.163,0,0,92,0,1,538
0,270.999,0,0,88,0,2,469
0,270.999,0,0,88,0,3,551
0,270.999,0,0,88,0,4,1049
0,270.764,0,0,92,0,5,3038
0,270.764,0,0,92,0,6,5499
0,270.764,0,0,92,0,7,5595
0,270.675,0,0,92,0,8,5103
0,270.719,0,0,88,0,9,4411
0,272.09,0,0,90,8,10,3846
0,272.09,0,0,90,5,10,3846
0,272.15,0,0,90,8,11,4032
0,272.15,0,0,90,5,11,4032
0,271.95,0,0,90,8,12,4367
0,271.95,0,0,90,5,12,4367
0,271.89,0,0,90,4,13,4304
0,271.89,0,0,90,8,13,4304
0,271.89,0,0,90,5,13,4304
0,271.9,0,0,90,0,14,4899
0,271.88,0,0,90,0,15,5381
0,271.75,0,0,90,0,16,6513
0,271.75,0,0,90,0,17,6021
0,271.68,0,0,90,0,18,4289
0,271.65,0,0,90,0,19,3004
0,271.75,0,0,90,0,20,2649
0,271.62,0,0,90,0,21,2409
0,271.58,0,0,90,0,22,1783
0,271.58,0,0,90,8,23,1051
0,271.72,0,0,90,8,0,548
0,271.51,0,0,90,8,1,347
0,271.65,0,0,90,8,2,266
0,271.65,0,0,90,8,3,370
0,271.51,0,0,90,0,4,870
0,271.22,0,0,90,5,5,2720
0,271.02,0,0,90,0,6,5815
0,270.95,0,0,90,0,7,6368
0,270.55,0,0,90,0,8,5830
0,270.35,0,0,75,0,9,5144
0,270.42,0,0,90,0,10,4367
0,270.65,0,0,90,0,11,4710
0,270.82,0,0,90,0,12,4810
0,271.08,0,0,90,0,13,4856
0,271.28,0,0,90,0,14,5354
0,271.35,0,0,90,0,15,5767
0,271.29,0,0,90,0,16,6772
0,270.69,0,0,90,0,17,6458
0,270.02,0,0,90,8,18,4714
0,269.69,0,0,90,0,19,3447
0,269.44,0,0,90,0,20,2969
0,268.82,0,0,90,0,21,3619
0,268.62,0,0,90,0,22,3522
0,268.35,0,0,90,0,23,1281
0,268.08,0,0,90,0,0,664
0,267.82,0,0,90,0,1,409
0,267.61,0,0,90,0,2,312
0,267.61,0,0,90,0,3,390
0,267.61,0,0,90,0,4,827
0,267.35,0,0,90,0,5,2602
0,267.22,0,0,40,0,6,5160
0,266.22,0,0,75,0,7,6266
0,265.72,0,0,90,0,8,5802
0,265.65,0,0,75,0,9,4946
0,265.72,0,0,75,0,10,4667
0,267.38,0,0,1,1,11,5109
0,268.41,0,0,40,0,12,5325
0,269.84,0,0,40,0,13,5144
0,270.87,0,0,75,0,14,5366
0,271.72,0,0,1,1,15,5909
0,272.64,0,0,1,1,16,6261
0,272.65,0,0,1,1,17,6054
0,271.94,0,0,1,1,18,4713
0,271.07,0,0,5,1,19,3729
0,270.68,0,0,1,1,20,3169
0,270.44,0,0,5,1,21,3952
0,270.08,0,0,1,1,22,2914
0,269.87,0,0,1,1,23,1835
0,269.51,0,0,1,1,0,1094
0,269.43,0,0,1,1,1,676
0,269.22,0,0,1,1,2,583
0,268.92,0,0,1,1,3,394
0,269.08,0,0,1,1,4,438
0,269.36,0,0,75,0,5,717
0,269.28,0,0,90,0,6,1242
0,269.72,0,0,90,0,7,2124
0,269.81,0,0,90,4,8,2984
0,269.81,0,0,90,0,9,3770
0,270.15,0,0,90,0,10,4353
0,270.5,0,0,90,0,11,4954
0,270.58,0,0,90,0,12,5247
0,270.48,0,0,90,0,13,4933
0,270.75,0,0,90,0,14,4991
0,270.75,0,0,90,0,15,4764
0,270.65,0,0,90,0,16,4580
0,270.15,0,0,90,0,17,4735
0,269.88,0,0,90,0,18,4677
0,269.75,0,0,90,0,19,3769
0,269.65,0,0,90,0,20,3036
0,269.35,0,0,90,0,21,3165
0,269.29,0,0,90,0,22,3539
0,269.15,0,0,90,0,23,1880
0,269.08,0,0,90,0,0,1229
0,269,0,0,90,0,1,795
0,268.68,0,0,90,0,2,561
0,268.81,0,0,90,0,3,302
0,268.81,0,0,90,0,4,294
0,269.15,0,0,90,0,5,442
0,269.22,0,0,90,0,6,756
0,269.37,0,0,90,0,7,1227
0,269.29,0,0,90,8,8,1919
0,269.3,0,0,90,8,9,2631
0,268.55,0,0,90,0,10,3465
0,268.68,0,0,40,0,11,3919
0,269.36,0,0,1,1,12,4323
0,270.08,0,0,1,1,13,4679
0,270.43,0,0,40,0,14,4740
0,270.94,0,0,1,1,15,4535
0,271,0,0,40,0,16,4767
0,270.22,0,0,40,0,17,4284
0,268.94,0,0,40,0,18,3719
0,267.42,0,0,20,0,19,2906
0,265.95,0,0,5,1,20,2442
0,264.3,0,0,5,1,21,1939
0,263.49,0,0,1,1,22,1413
0,262.58,0,0,1,1,23,904
0,262.21,0,0,1,1,0,512
0,262.41,0,0,1,1,1,289
0,262.54,0,0,1,1,2,227
0,262.74,0,0,1,1,3,312
0,263.93,0,0,1,1,4,818
0,265.21,0,0,75,0,5,2685
0,266,0,0,90,0,6,5601
0,266.94,0,0,90,8,7,5606
0,267.48,0,0,90,8,8,3998
0,267.48,0,0,90,5,8,3998
0,268.26,0,0,90,8,9,4470
0,268.26,0,0,90,5,9,4470
0,269.27,0,0,90,5,10,3901
0,269.27,0,0,90,8,10,3901
0,270.71,0,0,90,5,11,3983
0,271.89,0,0,90,4,12,4329
0,271.89,0,0,90,5,12,4329
0,273.28,0,0,90,5,13,4314
0,273.28,0,0,90,4,13,4314
0,274.84,0,0,1,5,14,4856
0,275.82,0,0,90,5,15,5400
0,276.68,0,0,75,5,16,6234
0,276.08,0,0,90,5,17,5935
0,274.84,0,0,90,5,18,4362
0,274.16,0,0,90,6,19,2772
0,274.16,0,0,90,8,19,2772
0,273.27,0,0,40,8,20,2314
0,273.27,0,0,40,5,20,2314
0,273.27,0,0,40,6,20,2314
0,272.81,0,0,90,8,21,2066
0,272.81,0,0,90,5,21,2066
0,272.81,0,0,90,6,21,2066
0,272.81,0,0,90,2,21,2066
0,272.96,0,0,90,8,22,1371
0,272.96,0,0,90,5,22,1371
0,272.96,0,0,90,2,22,1371
0,272.96,0,0,90,6,22,1371
0,273.21,0,0,90,8,23,927
0,273.21,0,0,90,5,23,927
0,273.21,0,0,90,6,23,927
0,273.21,0,0,90,2,23,927
0,273.82,0,0,75,8,0,521
0,273.82,0,0,75,5,0,521
0,273.82,0,0,75,6,0,521
0,273.82,0,0,75,2,0,521
0,273.95,0,0,90,2,1,319
0,273.95,0,0,90,6,1,319
0,273.95,0,0,90,5,1,319
0,273.95,0,0,90,8,1,319
0,274.72,0,0,90,6,2,234
0,274.72,0,0,90,2,2,234
0,274.72,0,0,90,8,2,234
0,274.55,0,0,40,6,3,322
0,274.55,0,0,40,2,3,322
0,274.55,0,0,40,8,3,322
0,273.96,0,0,90,8,4,804
0,273.96,0,0,90,5,4,804
0,273.86,0,0,90,8,5,2786
0,273.86,0,0,90,5,5,2786
0,273.86,0,0,90,2,5,2786
0,274.28,0,0,90,8,6,5608
0,274.09,0,0,20,0,7,6160
0,274.08,0,0,75,0,8,5655
0,274.22,0,0,75,0,9,5139
0,274.72,0,0,90,8,10,4275
0,275.52,0,0,90,8,11,4553
0,275.95,0,0,90,0,12,4668
0,275.88,0,0,90,0,13,4765
0,276.15,0,0,75,8,14,5123
0,275.95,0,0,90,8,15,5911
0,275.09,0,0,40,8,16,6699
0,275.02,0,0,75,6,17,5783
0,275.02,0,0,75,8,17,5783
0,274.65,0,0,90,6,18,4585
0,274.65,0,0,90,8,18,4585
0,274.35,0,0,90,0,19,3119
0,273.88,0,0,75,0,20,2746
0,273.28,0,0,90,8,21,2401
0,272.95,0,0,1,1,22,1533
0,271.95,0,0,1,1,23,1048
0,271.82,0,0,40,0,0,593
0,272.01,0,0,90,0,1,375
0,271.71,0,0,75,8,2,270
0,271.09,0,0,75,8,3,321
0,269.97,0,0,1,8,4,876
0,267.7,0,0,1,8,5,2768
0,265.29,0,0,40,0,6,5805
0,263.72,0,0,75,8,7,6589
0,261.99,0,0,1,8,8,5890
0,261.48,0,0,20,0,9,5085
0,261.58,0,0,1,1,10,4423
0,262.01,0,0,1,1,11,4628
0,263.08,0,0,1,1,12,4759
0,263.64,0,0,1,1,13,4914
0,264.21,0,0,1,1,14,5393
0,264.15,0,0,1,1,15,5553
0,264.53,0,0,5,1,16,6482
0,264.15,0,0,5,1,17,5929
0,263.35,0,0,5,1,18,4511
0,262.78,0,0,5,1,19,3306
0,262.58,0,0,5,1,20,2841
0,262.33,0,0,5,1,21,2571
0,262.09,0,0,1,1,22,1753
0,261.82,0,0,1,1,23,1112
0,261.82,0,0,1,1,0,531
0,261.34,0,0,1,1,1,356
0,260.72,0,0,75,0,2,259
0,260.35,0,0,1,1,3,332
0,259.68,0,0,1,1,4,853
0,258.97,0,0,1,1,5,2763
0,259.44,0,0,1,1,6,5826
0,259.22,0,0,1,1,7,6276
0,259.22,0,0,5,1,8,6013
0,259.81,0,0,1,1,9,5089
0,261.07,0,0,20,0,10,4452
0,262.09,0,0,20,0,11,4770
0,262.9,0,0,40,0,12,4930
0,263.65,0,0,40,0,13,4801
0,264.29,0,0,40,0,14,5143
0,264.72,0,0,1,1,15,5695
0,264.65,0,0,1,1,16,6351
0,264.42,0,0,1,1,17,6117
0,263.03,0,0,5,1,18,4555
0,262.15,0,0,1,1,19,3364
0,261.95,0,0,1,1,20,2972
0,261.42,0,0,1,1,21,2648
0,261.15,0,0,1,1,22,1815
0,260.59,0,0,1,1,23,1153
0,260.35,0,0,1,1,0,802
0,259.95,0,0,1,1,1,549
0,259.22,0,0,1,1,2,394
0,259.35,0,0,1,1,3,367
0,259.23,0,0,1,1,4,932
0,258.87,0,0,1,1,5,2608
0,258.65,0,0,1,1,6,5515
0,258.22,0,0,5,1,7,6421
0,258.44,0,0,1,1,8,5861
0,259.15,0,0,1,1,9,4996
0,260.59,0,0,1,1,10,4548
0,262.43,0,0,1,1,11,5042
0,264.35,0,0,1,1,12,5157
0,265.52,0,0,1,1,13,5128
0,266.77,0,0,5,1,14,5397
0,267.46,0,0,5,1,15,5816
0,267.9,0,0,5,1,16,6421
0,267.96,0,0,5,1,17,6045
0,266.96,0,0,1,1,18,5017
0,265.62,0,0,1,1,19,3760
0,265.08,0,0,5,1,20,3316
0,263.89,0,0,1,1,21,3462
0,263.15,0,0,1,1,22,3106
0,262.82,0,0,1,1,23,1836
0,262.35,0,0,1,1,0,1854
0,262.49,0,0,1,1,1,1263
0,262.62,0,0,1,1,2,911
0,262.42,0,0,1,1,3,526
0,262.27,0,0,1,1,4,482
0,264.35,0,0,90,0,5,526
0,265.41,0,0,40,0,6,1054
0,266.48,0,0,90,0,7,1222
0,266.84,0,0,75,0,8,2121
0,267.84,0,0,1,1,9,3193
0,269.61,0,0,90,0,10,3850
0,270.95,0,0,90,0,11,4480
0,271.71,0,0,90,0,12,4954
0,272.58,0,0,1,1,13,5008
